id,rut_personal,id_hora,rut_paciente,fecha_hora,monto,estado,mediopago,bono,boleta,vaucher
3056,95208514-3,1570,83733104-2,2025-04-27 18:00:00,2132690,1,3,0,771,0
3057,95208514-3,2351,77121423-7,2025-04-23 18:45:00,2506300,1,2,0,772,386
3058,94023614-4,962,92670172-1,2025-04-25 10:45:00,2105020,0,0,0,0,0
3059,86209409-0,741,82205587-1,2025-05-01 16:45:00,35000,0,0,0,0,0
3060,73177104-4,2139,67552699-5,2025-04-06 17:30:00,2086651,1,1,0,773,387
3061,57378727-6,33,28592060-1,2025-04-29 16:30:00,2727431,1,1,0,774,388
3062,86209409-0,933,68040732-2,2025-04-17 13:00:00,3120345,0,0,0,0,0
3063,73177104-4,468,48863238-8,2025-04-07 09:45:00,3010000,0,0,0,0,0
3064,95208514-3,1842,49873347-8,2025-04-23 08:15:00,2105020,0,0,0,0,0
3065,22767738-4,1435,50692374-0,2025-04-28 08:00:00,2800365,0,0,0,0,0
3066,86209409-0,603,15869307-3,2025-04-22 17:30:00,3120345,0,0,0,0,0
3067,95208514-3,1032,78943450-5,2025-04-20 10:30:00,1750012,1,4,0,775,0
3068,22767738-4,2698,45056798-6,2025-04-03 14:00:00,2727431,0,0,0,0,0
3069,86209409-0,1829,90206203-1,2025-04-16 09:00:00,1600123,0,0,0,0,0
3070,57378727-6,2426,11852079-8,2025-04-05 09:15:00,50500,0,0,0,0,0
3071,73177104-4,1058,46930558-3,2025-04-23 09:15:00,3010000,1,1,0,776,389
3072,94023614-4,2457,21509837-2,2025-04-26 15:30:00,3238968,1,4,0,777,0
3073,73177104-4,2196,55790193-3,2025-04-28 10:00:00,50500,1,3,0,778,0
3074,86209409-0,461,36428633-7,2025-04-25 09:30:00,3120345,0,0,0,0,0
3075,73177104-4,1652,62614900-0,2025-04-16 16:15:00,3238968,0,0,0,0,0
3076,94023614-4,3050,56565081-1,2025-04-13 10:45:00,2820245,0,0,0,0,0
3077,95208514-3,2662,55539940-3,2025-04-28 14:45:00,3092497,0,0,0,0,0
3078,22767738-4,375,86332222-2,2025-04-30 08:45:00,3120345,0,0,0,0,0
3079,73177104-4,1869,95010809-6,2025-04-25 17:30:00,2506300,0,0,0,0,0
3080,86209409-0,1306,65660643-5,2025-04-04 18:30:00,1600123,0,0,0,0,0
3081,73177104-4,2810,37602034-5,2025-04-18 08:15:00,35000,1,1,0,0,390
3082,22767738-4,1239,23572980-4,2025-04-03 08:15:00,1750012,1,2,0,779,391
3083,95208514-3,1946,32090021-3,2025-04-08 10:45:00,2086651,0,0,0,0,0
3084,73177104-4,1527,13087595-1,2025-04-14 14:45:00,2086651,0,0,0,0,0
3085,86209409-0,660,65012894-9,2025-04-11 13:00:00,2132690,0,0,0,0,0
3086,73177104-4,3600,44722314-7,2025-04-08 14:15:00,2132690,1,1,0,780,392
3087,86209409-0,1351,46930558-3,2025-04-10 12:00:00,2132690,0,0,0,0,0
3088,22767738-4,3654,77724461-4,2025-04-15 15:15:00,2727431,1,2,0,781,393
3089,22767738-4,1959,94152364-3,2025-04-28 16:45:00,3238968,0,0,0,0,0
3090,73177104-4,3238,63958627-0,2025-04-25 08:30:00,2506300,0,0,0,0,0
3091,73177104-4,2323,58501550-1,2025-05-03 09:15:00,2105020,1,1,0,782,394
3092,22767738-4,177,15074844-0,2025-04-25 13:30:00,1800999,0,0,0,0,0
3093,94023614-4,1243,40521119-8,2025-04-24 13:00:00,1750012,0,0,0,0,0
3094,95208514-3,1691,29519188-7,2025-04-03 09:45:00,1750012,0,0,0,0,0
3095,22767738-4,3528,75833080-6,2025-04-17 12:45:00,3092497,1,4,0,783,0
3096,95208514-3,1928,15347792-3,2025-04-07 16:15:00,3010000,0,0,0,0,0
3097,86209409-0,1160,45955017-8,2025-04-05 12:15:00,3120345,0,0,0,0,0
3098,57378727-6,2272,50396459-7,2025-04-26 14:15:00,3010000,0,0,0,0,0
3099,95208514-3,2000,81768570-2,2025-04-05 14:00:00,2727431,0,0,0,0,0
3100,86209409-0,2944,28841318-9,2025-04-08 16:45:00,2086651,0,0,0,0,0
3101,73177104-4,3606,95838628-5,2025-04-27 12:00:00,2105020,0,0,0,0,0
3102,73177104-4,810,44920115-1,2025-05-01 17:00:00,3120345,0,0,0,0,0
3103,86209409-0,884,25422399-6,2025-04-02 09:30:00,3081058,0,0,0,0,0
3104,94023614-4,2002,56565081-1,2025-04-17 18:30:00,2820245,0,0,0,0,0
3105,22767738-4,1523,21509837-2,2025-04-23 10:30:00,1750012,1,1,0,784,395
3106,57378727-6,1352,63952204-2,2025-04-24 10:45:00,1750012,0,0,0,0,0
3107,94023614-4,1663,23788335-3,2025-04-23 11:15:00,2506300,0,0,0,0,0
3108,86209409-0,1090,37926941-4,2025-04-28 15:15:00,1750012,0,0,0,0,0
3109,22767738-4,2864,69482795-6,2025-05-03 17:00:00,3081058,0,0,0,0,0
3110,73177104-4,808,65484630-3,2025-04-03 16:00:00,3010000,0,0,0,0,0
3111,73177104-4,2629,65484630-3,2025-04-11 10:45:00,1750012,0,0,0,0,0
3112,73177104-4,2649,80062558-9,2025-04-08 08:15:00,2800365,0,0,0,0,0
3113,73177104-4,2645,32340622-6,2025-04-02 13:15:00,2820245,1,3,0,785,0
3114,86209409-0,618,35405564-1,2025-04-03 17:00:00,2506300,0,0,0,0,0
3115,22767738-4,1177,84638972-5,2025-04-20 09:00:00,1600123,0,0,0,0,0
3116,86209409-0,1259,90889318-2,2025-04-15 11:15:00,2800365,0,0,0,0,0
3117,95208514-3,385,78310737-4,2025-04-30 17:30:00,2820245,0,0,0,0,0
3118,57378727-6,837,82205587-1,2025-04-06 16:00:00,1800999,0,0,0,0,0
3119,22767738-4,2221,75006543-8,2025-04-08 09:30:00,3238968,0,0,0,0,0
3120,86209409-0,1586,53407302-6,2025-04-03 10:00:00,1800999,0,0,0,0,0
3121,86209409-0,1967,89066256-8,2025-04-27 15:00:00,3120345,1,4,0,786,0
3122,57378727-6,2651,70812597-6,2025-04-06 09:00:00,2727431,0,0,0,0,0
3123,57378727-6,161,51992140-2,2025-05-02 15:30:00,1800999,0,0,0,0,0
3124,94023614-4,2014,74803113-9,2025-04-13 14:45:00,3120345,0,0,0,0,0
3125,86209409-0,3307,51263568-1,2025-04-17 11:00:00,3120345,0,0,0,0,0
3126,22767738-4,1441,13087595-1,2025-04-11 08:15:00,1600123,0,0,0,0,0
3127,94023614-4,1294,15074844-0,2025-04-02 16:30:00,3081058,0,0,0,0,0
3128,94023614-4,2282,28592060-1,2025-04-16 15:00:00,2086651,1,4,0,787,0
3129,22767738-4,2088,27470077-6,2025-04-24 11:00:00,2506300,0,0,0,0,0
3130,95208514-3,1977,80061523-7,2025-04-02 18:30:00,3120345,0,0,0,0,0
3131,73177104-4,2464,21398093-5,2025-04-29 08:45:00,2727431,1,3,0,788,0
3132,94023614-4,2269,63708168-9,2025-04-28 10:15:00,1800999,0,0,0,0,0
3133,22767738-4,737,90438698-1,2025-04-27 17:45:00,2105020,0,0,0,0,0
3134,22767738-4,1301,59765653-7,2025-04-27 17:15:00,3010000,0,0,0,0,0
3135,94023614-4,1395,45623694-9,2025-04-20 11:15:00,2105020,0,0,0,0,0
3136,22767738-4,344,30263166-2,2025-04-28 17:00:00,2800365,0,0,0,0,0
3137,73177104-4,1096,20953102-0,2025-04-24 13:45:00,2506300,0,0,0,0,0
3138,95208514-3,2541,10615206-0,2025-04-23 08:30:00,1800999,0,0,0,0,0
3139,86209409-0,92,12457845-7,2025-04-07 14:15:00,2086651,0,0,0,0,0
3140,86209409-0,432,96253618-2,2025-04-12 10:00:00,1800999,1,2,0,789,396
3141,86209409-0,1153,44722314-7,2025-04-21 17:30:00,2105020,0,0,0,0,0
3142,95208514-3,3244,16226259-9,2025-04-26 12:00:00,3092497,0,0,0,0,0
3143,73177104-4,2055,59765653-7,2025-04-24 13:45:00,3120345,0,0,0,0,0
3144,22767738-4,3338,67260949-6,2025-04-29 11:00:00,3120345,0,0,0,0,0
3145,94023614-4,2723,89066256-8,2025-04-13 16:00:00,1800999,0,0,0,0,0
3146,86209409-0,1251,40884415-9,2025-04-18 08:45:00,3238968,0,0,0,0,0
3147,73177104-4,1703,95431346-9,2025-04-29 09:30:00,1800999,0,0,0,0,0
3148,94023614-4,2004,20114723-0,2025-04-30 13:30:00,35000,0,0,0,0,0
3149,22767738-4,3629,98041254-1,2025-04-07 12:15:00,3238968,0,0,0,0,0
3150,86209409-0,3671,67552699-5,2025-04-25 09:15:00,1800999,1,4,0,790,0
3151,94023614-4,1416,79018541-2,2025-04-23 14:00:00,3010000,0,0,0,0,0
3152,57378727-6,941,27423273-6,2025-04-13 09:30:00,1800999,0,0,0,0,0
3153,73177104-4,755,63708168-9,2025-04-12 08:45:00,3092497,0,0,0,0,0
3154,57378727-6,2507,38324156-4,2025-04-19 08:30:00,2086651,0,0,0,0,0
3155,94023614-4,1917,52872009-7,2025-04-06 10:15:00,2727431,0,0,0,0,0
3156,22767738-4,1531,66594934-8,2025-04-13 09:30:00,1800999,1,4,0,791,0
3157,22767738-4,3672,33791677-0,2025-04-15 17:00:00,1750012,1,1,0,792,397
3158,94023614-4,67,51072055-5,2025-04-29 13:30:00,50500,0,0,0,0,0
3159,86209409-0,1633,74803113-9,2025-04-29 14:30:00,2800365,1,2,0,793,398
3160,73177104-4,102,42856973-7,2025-04-02 10:45:00,3120345,0,0,0,0,0
3161,73177104-4,2922,22769853-9,2025-04-22 18:00:00,2800365,0,0,0,0,0
3162,94023614-4,283,24554256-3,2025-04-21 17:00:00,2132690,0,0,0,0,0
3163,86209409-0,1744,51263568-1,2025-04-21 16:30:00,1600123,0,0,0,0,0
3164,95208514-3,2730,46367453-0,2025-04-05 08:15:00,3081058,0,0,0,0,0
3165,86209409-0,613,78943450-5,2025-04-28 15:45:00,3010000,0,0,0,0,0
3166,73177104-4,3483,65660643-5,2025-04-12 18:45:00,3238968,0,0,0,0,0
3167,22767738-4,1241,95595189-5,2025-04-23 08:45:00,35000,0,0,0,0,0
3168,94023614-4,641,65999494-0,2025-04-30 09:30:00,3092497,0,0,0,0,0
3169,86209409-0,661,78093216-6,2025-04-29 18:15:00,2132690,1,3,0,794,0
3170,94023614-4,1320,61617949-1,2025-04-13 14:15:00,2105020,0,0,0,0,0
3171,73177104-4,2885,55643376-9,2025-04-28 13:30:00,3010000,0,0,0,0,0
3172,86209409-0,1999,25811298-1,2025-04-04 11:15:00,2132690,0,0,0,0,0
3173,73177104-4,1968,52872009-7,2025-04-06 10:30:00,2820245,0,0,0,0,0
3174,86209409-0,2613,28841318-9,2025-04-16 18:15:00,2820245,0,0,0,0,0
3175,86209409-0,29,68234030-5,2025-04-16 16:15:00,2086651,0,0,0,0,0
3176,22767738-4,3339,56640243-9,2025-04-18 14:45:00,2086651,1,3,0,795,0
3177,22767738-4,1673,69482795-6,2025-04-22 09:30:00,35000,0,0,0,0,0
3178,94023614-4,1913,45056798-6,2025-04-29 16:45:00,1750012,1,3,0,796,0
3179,86209409-0,1460,46367453-0,2025-04-13 14:00:00,1600123,0,0,0,0,0
3180,57378727-6,1413,15869307-3,2025-04-05 09:45:00,2727431,1,1,0,797,399
3181,22767738-4,2048,86332222-2,2025-04-09 11:45:00,35000,0,0,0,0,0
3182,22767738-4,2216,40521119-8,2025-04-28 15:00:00,3120345,0,0,0,0,0
3183,94023614-4,1116,88755903-1,2025-04-23 10:00:00,3238968,0,0,0,0,0
3184,22767738-4,3245,33791677-0,2025-04-17 17:45:00,2506300,0,0,0,0,0
3185,73177104-4,3173,99550289-1,2025-04-09 09:30:00,3010000,0,0,0,0,0
3186,57378727-6,2713,50692374-0,2025-04-24 12:45:00,50500,0,0,0,0,0
3187,95208514-3,2753,86190085-8,2025-04-30 17:15:00,2800365,0,0,0,0,0
3188,94023614-4,1609,34310135-9,2025-04-18 17:15:00,3238968,0,0,0,0,0
3189,94023614-4,1660,51992140-2,2025-04-25 18:00:00,2800365,0,0,0,0,0
3190,73177104-4,401,63952204-2,2025-04-09 08:45:00,3081058,0,0,0,0,0
3191,73177104-4,2574,95595189-5,2025-04-19 08:45:00,1800999,0,0,0,0,0
3192,22767738-4,984,91096368-2,2025-04-24 13:30:00,1600123,0,0,0,0,0
3193,57378727-6,3305,63958627-0,2025-04-05 14:45:00,2727431,1,2,0,798,400
3194,95208514-3,1240,44722314-7,2025-05-01 14:15:00,2820245,1,4,0,799,0
3195,57378727-6,1059,79159576-1,2025-04-06 13:30:00,2727431,0,0,0,0,0
3196,22767738-4,3595,79018541-2,2025-04-30 18:00:00,3081058,0,0,0,0,0
3197,57378727-6,549,75006543-8,2025-04-25 10:45:00,2132690,0,0,0,0,0
3198,22767738-4,3343,47192537-4,2025-04-14 16:00:00,2105020,0,0,0,0,0
3199,73177104-4,763,44722314-7,2025-04-30 12:15:00,3092497,0,0,0,0,0
3200,22767738-4,1689,33469812-2,2025-04-13 13:00:00,1750012,0,0,0,0,0
3201,95208514-3,2334,39145977-2,2025-04-23 13:00:00,3010000,0,0,0,0,0
3202,94023614-4,2834,78943450-5,2025-04-12 17:30:00,2086651,1,3,0,800,0
3203,94023614-4,1114,51009521-0,2025-04-21 16:15:00,1750012,0,0,0,0,0
3204,57378727-6,1685,55539940-3,2025-04-27 17:30:00,3010000,1,1,0,801,401
3205,95208514-3,992,53699466-8,2025-04-03 11:00:00,3010000,1,1,0,802,402
3206,73177104-4,3375,98418033-8,2025-04-29 16:00:00,1600123,0,0,0,0,0
3207,95208514-3,2903,16226259-9,2025-04-06 16:15:00,3092497,1,1,0,803,403
3208,22767738-4,2734,16625683-2,2025-04-25 17:30:00,2105020,0,0,0,0,0
3209,95208514-3,3317,78671018-8,2025-04-17 13:00:00,2105020,0,0,0,0,0
3210,57378727-6,2760,32601187-2,2025-04-17 14:30:00,3238968,0,0,0,0,0
3211,22767738-4,2454,53039267-4,2025-04-14 15:15:00,1600123,0,0,0,0,0
3212,95208514-3,1602,41515034-6,2025-04-26 17:15:00,2506300,0,0,0,0,0
3213,22767738-4,3165,91766615-6,2025-04-16 13:30:00,2132690,0,0,0,0,0
3214,57378727-6,728,32818392-4,2025-04-05 11:45:00,1600123,0,0,0,0,0
3215,95208514-3,2519,64355233-5,2025-04-11 14:00:00,3081058,0,0,0,0,0
3216,73177104-4,209,19557494-0,2025-04-23 10:00:00,2086651,0,0,0,0,0
3217,57378727-6,467,87722745-4,2025-04-16 18:45:00,1750012,0,0,0,0,0
3218,94023614-4,1193,11592484-9,2025-04-14 16:00:00,2506300,0,0,0,0,0
3219,86209409-0,1426,95838628-5,2025-03-31 08:00:00,3010000,0,0,0,0,0
3220,95208514-3,1423,11458745-0,2025-04-13 08:00:00,25300,0,0,0,0,0
3221,95208514-3,2887,67384344-0,2025-04-16 10:15:00,1750012,0,0,0,0,0
3222,86209409-0,1795,99921909-4,2025-04-30 14:30:00,3120345,0,0,0,0,0
3223,57378727-6,2774,90889318-2,2025-04-20 18:30:00,2132690,0,0,0,0,0
3224,57378727-6,1648,25422399-6,2025-04-05 17:00:00,1600123,0,0,0,0,0
3225,73177104-4,2716,30263166-2,2025-04-07 16:00:00,3010000,0,0,0,0,0
3226,22767738-4,384,80062558-9,2025-04-18 17:30:00,2086651,0,0,0,0,0
3227,22767738-4,1887,67260949-6,2025-04-29 08:15:00,1800999,0,0,0,0,0
3228,86209409-0,2561,49771636-9,2025-04-22 11:30:00,2506300,0,0,0,0,0
3229,86209409-0,1343,50672725-4,2025-04-23 17:00:00,2727431,0,0,0,0,0
3230,86209409-0,2492,96998252-1,2025-04-03 14:15:00,35000,0,0,0,0,0
3231,95208514-3,1960,67260949-6,2025-04-09 16:30:00,3081058,0,0,0,0,0
3232,86209409-0,1981,95595189-5,2025-04-08 12:00:00,1600123,0,0,0,0,0
3233,86209409-0,495,15869307-3,2025-04-12 17:30:00,2727431,1,4,0,804,0
3234,86209409-0,2119,46367453-0,2025-04-28 18:15:00,1750012,1,2,0,805,404
3235,73177104-4,2846,46930558-3,2025-04-08 13:00:00,3081058,0,0,0,0,0
3236,86209409-0,3516,14540200-5,2025-04-11 18:30:00,1600123,0,0,0,0,0
3237,94023614-4,3580,45056798-6,2025-04-24 09:00:00,3092497,0,0,0,0,0
3238,95208514-3,3007,32043482-6,2025-04-08 12:30:00,2820245,0,0,0,0,0
3239,22767738-4,2868,95838628-5,2025-04-13 09:30:00,2105020,0,0,0,0,0
3240,86209409-0,1439,12031991-9,2025-05-01 12:45:00,2800365,0,0,0,0,0
3241,86209409-0,247,45955017-8,2025-04-21 16:30:00,2727431,1,4,0,806,0
3242,57378727-6,952,23124705-7,2025-04-26 08:45:00,2800365,1,3,0,807,0
3243,22767738-4,1242,62237414-5,2025-04-23 12:45:00,1750012,0,0,0,0,0
3244,57378727-6,2931,53375085-5,2025-04-16 14:30:00,3092497,0,0,0,0,0
3245,94023614-4,1764,44920115-1,2025-04-05 15:45:00,2506300,0,0,0,0,0
3246,57378727-6,3153,37926941-4,2025-04-15 10:45:00,2132690,0,0,0,0,0
3247,95208514-3,181,56809478-6,2025-04-15 13:00:00,3081058,0,0,0,0,0
3248,86209409-0,3503,48411300-7,2025-04-30 12:30:00,3120345,0,0,0,0,0
3249,86209409-0,2512,44920115-1,2025-04-13 08:00:00,2506300,1,3,0,808,0
3250,57378727-6,825,95431346-9,2025-04-25 18:15:00,1800999,0,0,0,0,0
3251,57378727-6,1400,58719444-0,2025-04-04 08:30:00,3081058,0,0,0,0,0
3252,95208514-3,571,52872009-7,2025-04-05 12:45:00,1750012,1,3,0,809,0
3253,86209409-0,3650,12031991-9,2025-04-24 16:45:00,2820245,0,0,0,0,0
3254,22767738-4,713,90788070-1,2025-04-08 18:15:00,3238968,0,0,0,0,0
3255,57378727-6,1138,70812597-6,2025-05-02 14:30:00,2820245,0,0,0,0,0
3256,86209409-0,1257,86853828-8,2025-04-18 15:30:00,3238968,0,0,0,0,0
3257,22767738-4,1394,33791677-0,2025-04-15 17:30:00,2800365,0,0,0,0,0
3258,57378727-6,2498,68316971-1,2025-04-06 10:00:00,2800365,0,0,0,0,0
3259,94023614-4,1171,70414825-8,2025-04-16 12:45:00,1600123,0,0,0,0,0
3260,86209409-0,261,40884415-9,2025-04-22 16:30:00,3081058,0,0,0,0,0
3261,94023614-4,2548,50692374-0,2025-04-11 18:00:00,2105020,0,0,0,0,0
3262,22767738-4,1318,57581646-4,2025-04-26 15:00:00,3120345,1,4,0,810,0
3263,94023614-4,3618,12120279-7,2025-04-03 09:00:00,1600123,1,2,0,811,405
3264,86209409-0,891,69145853-7,2025-04-28 08:30:00,2132690,0,0,0,0,0
3265,57378727-6,3032,30263166-2,2025-04-20 12:00:00,1800999,0,0,0,0,0
3266,22767738-4,200,77724461-4,2025-04-24 10:30:00,3010000,1,2,0,812,406
3267,94023614-4,1889,98041254-1,2025-04-11 17:45:00,3120345,0,0,0,0,0
3268,86209409-0,450,76332098-2,2025-04-04 12:00:00,2800365,0,0,0,0,0
3269,57378727-6,730,81164868-4,2025-04-16 11:15:00,50500,0,0,0,0,0
3270,94023614-4,2235,55643376-9,2025-04-28 11:45:00,35000,0,0,0,0,0
3271,73177104-4,1488,95595189-5,2025-04-16 08:15:00,2086651,0,0,0,0,0
3272,22767738-4,2982,25422399-6,2025-04-03 17:00:00,3238968,0,0,0,0,0
3273,94023614-4,1664,53039267-4,2025-04-20 14:00:00,1750012,0,0,0,0,0
3274,95208514-3,1553,58501550-1,2025-04-02 08:15:00,3081058,0,0,0,0,0
3275,73177104-4,3291,23124705-7,2025-04-10 09:00:00,2820245,0,0,0,0,0
3276,57378727-6,1557,36809677-6,2025-03-31 09:30:00,2727431,1,4,0,813,0
3277,22767738-4,588,80061523-7,2025-04-22 15:45:00,2727431,0,0,0,0,0
3278,57378727-6,239,12457845-7,2025-04-23 15:30:00,2727431,0,0,0,0,0
3279,94023614-4,1975,19557494-0,2025-04-26 11:15:00,2820245,0,0,0,0,0
3280,94023614-4,3543,41710986-9,2025-04-03 12:15:00,3120345,0,0,0,0,0
3281,95208514-3,1384,62903851-4,2025-04-12 08:00:00,3081058,0,0,0,0,0
3282,22767738-4,3597,68234030-5,2025-04-10 15:45:00,50500,0,0,0,0,0
3283,73177104-4,3441,27470077-6,2025-04-03 17:30:00,3010000,0,0,0,0,0
3284,73177104-4,1687,59644030-9,2025-04-14 11:45:00,3120345,0,0,0,0,0
3285,94023614-4,77,10615206-0,2025-04-29 13:15:00,3120345,0,0,0,0,0
3286,57378727-6,516,40388373-6,2025-04-11 12:30:00,2727431,0,0,0,0,0
3287,22767738-4,1668,82205587-1,2025-04-24 10:00:00,2105020,0,0,0,0,0
3288,94023614-4,2419,15347792-3,2025-04-20 11:00:00,3010000,0,0,0,0,0
3289,95208514-3,364,75006543-8,2025-04-21 09:45:00,2105020,0,0,0,0,0
3290,73177104-4,3454,70414825-8,2025-04-18 16:15:00,3010000,0,0,0,0,0
3291,73177104-4,2617,44480804-6,2025-04-25 11:30:00,2800365,0,0,0,0,0
3292,86209409-0,2900,42856973-7,2025-04-19 11:30:00,1600123,1,2,0,814,407
3293,86209409-0,1149,12802093-1,2025-04-26 09:00:00,1750012,1,2,0,815,408
3294,73177104-4,105,45056798-6,2025-04-03 16:30:00,3010000,1,3,0,816,0
3295,95208514-3,2149,89066256-8,2025-04-11 15:00:00,2086651,0,0,0,0,0
3296,86209409-0,1922,56809478-6,2025-04-30 12:45:00,1750012,0,0,0,0,0
3297,22767738-4,1592,37035246-9,2025-05-02 17:30:00,3081058,0,0,0,0,0
3298,95208514-3,3536,81778485-8,2025-04-25 17:30:00,1600123,0,0,0,0,0
3299,94023614-4,3108,58719444-0,2025-04-23 12:45:00,1600123,0,0,0,0,0
3300,73177104-4,617,98720208-3,2025-04-09 11:15:00,2506300,1,1,0,817,409
3301,73177104-4,2992,45846060-8,2025-04-27 10:15:00,2727431,0,0,0,0,0
3302,86209409-0,2013,16625683-2,2025-04-08 13:45:00,50500,0,0,0,0,0
3303,94023614-4,715,62237414-5,2025-04-15 12:00:00,3081058,0,0,0,0,0
3304,57378727-6,2355,87997004-2,2025-04-04 11:30:00,1600123,1,3,0,818,0
3305,95208514-3,2784,27075358-5,2025-04-09 15:15:00,3238968,1,1,0,819,410
3306,22767738-4,794,12429516-4,2025-04-13 10:30:00,35000,0,0,0,0,0
3307,57378727-6,3465,45955017-8,2025-04-25 09:45:00,2506300,0,0,0,0,0
3308,22767738-4,339,55322795-0,2025-04-25 17:00:00,2727431,1,2,0,820,411
3309,57378727-6,1893,99550289-1,2025-04-07 13:45:00,2506300,0,0,0,0,0
3310,86209409-0,3334,78671018-8,2025-04-19 16:15:00,2800365,0,0,0,0,0
3311,95208514-3,917,59604556-2,2025-04-17 10:15:00,1800999,0,0,0,0,0
3312,94023614-4,1655,64744316-9,2025-04-30 15:30:00,1600123,0,0,0,0,0
3313,57378727-6,893,90889318-2,2025-04-11 13:30:00,1750012,0,0,0,0,0
3314,94023614-4,1483,98967597-1,2025-04-28 11:30:00,2727431,0,0,0,0,0
3315,22767738-4,1820,99921909-4,2025-04-29 12:30:00,2506300,0,0,0,0,0
3316,73177104-4,2667,30310762-2,2025-04-20 17:30:00,1800999,1,2,0,821,412
3317,94023614-4,2540,61617949-1,2025-04-06 18:00:00,3092497,0,0,0,0,0
3318,57378727-6,2388,26699972-2,2025-04-10 18:00:00,3010000,0,0,0,0,0
3319,57378727-6,3139,32090021-3,2025-04-18 15:30:00,2506300,0,0,0,0,0
3320,73177104-4,134,58501550-1,2025-04-06 11:00:00,2820245,0,0,0,0,0
3321,22767738-4,3474,50692374-0,2025-04-01 08:45:00,1750012,0,0,0,0,0
3322,22767738-4,2134,90942860-9,2025-04-26 16:45:00,1800999,0,0,0,0,0
3323,94023614-4,2360,14875579-3,2025-04-07 15:00:00,1600123,0,0,0,0,0
3324,22767738-4,2466,30310762-2,2025-04-03 14:15:00,3238968,0,0,0,0,0
3325,73177104-4,2791,26699972-2,2025-04-22 11:00:00,2800365,0,0,0,0,0
3326,95208514-3,2636,80061523-7,2025-04-22 11:45:00,2800365,1,4,0,822,0
3327,94023614-4,1054,61864673-3,2025-04-15 16:15:00,3081058,0,0,0,0,0
3328,95208514-3,1536,75563674-2,2025-04-28 12:45:00,2132690,0,0,0,0,0
3329,22767738-4,424,73899711-4,2025-04-09 18:00:00,50500,0,0,0,0,0
3330,86209409-0,1089,95838628-5,2025-04-13 12:15:00,2132690,0,0,0,0,0
3331,95208514-3,305,24595395-3,2025-04-26 17:00:00,2105020,1,3,0,823,0
3332,95208514-3,2213,41710986-9,2025-04-11 08:30:00,3010000,1,1,0,824,413
3333,95208514-3,790,81164868-4,2025-05-02 12:30:00,3238968,0,0,0,0,0
3334,73177104-4,1919,59644030-9,2025-04-09 12:45:00,2105020,1,3,0,825,0
3335,94023614-4,443,49261253-8,2025-04-03 10:15:00,1800999,0,0,0,0,0
3336,94023614-4,3447,35405564-1,2025-04-08 13:15:00,2800365,1,3,0,826,0
3337,95208514-3,2490,42856973-7,2025-04-10 10:30:00,2105020,0,0,0,0,0
3338,95208514-3,487,24554256-3,2025-04-04 11:45:00,1750012,0,0,0,0,0
3339,73177104-4,1886,49261253-8,2025-04-08 11:15:00,1600123,0,0,0,0,0
3340,94023614-4,2757,48263743-9,2025-05-01 10:15:00,2105020,1,4,0,827,0
3341,86209409-0,1563,68316971-1,2025-04-18 14:15:00,1750012,0,0,0,0,0
3342,73177104-4,619,95595189-5,2025-04-20 18:15:00,2132690,1,2,0,828,414
3343,95208514-3,860,55223444-3,2025-04-12 18:45:00,2506300,0,0,0,0,0
3344,57378727-6,2278,68316971-1,2025-04-02 11:15:00,2506300,0,0,0,0,0
3345,57378727-6,3321,93738834-2,2025-04-06 08:15:00,50500,0,0,0,0,0
3346,86209409-0,2731,32601187-2,2025-04-19 12:45:00,3092497,0,0,0,0,0
3347,57378727-6,218,63708168-9,2025-04-05 13:45:00,3081058,0,0,0,0,0
3348,22767738-4,1943,92670172-1,2025-04-17 12:45:00,3120345,0,0,0,0,0
3349,73177104-4,3419,82205587-1,2025-04-28 10:45:00,3120345,0,0,0,0,0
3350,95208514-3,2362,49873347-8,2025-04-29 14:00:00,1600123,0,0,0,0,0
3351,57378727-6,411,12457845-7,2025-03-31 11:30:00,1750012,0,0,0,0,0
3352,22767738-4,2495,69145853-7,2025-04-12 17:15:00,2800365,0,0,0,0,0
3353,94023614-4,1743,65310865-3,2025-04-28 10:45:00,1800999,0,0,0,0,0
3354,86209409-0,1949,99921909-4,2025-04-17 15:30:00,2132690,0,0,0,0,0
3355,22767738-4,517,96253618-2,2025-04-19 08:15:00,3120345,0,0,0,0,0
3356,95208514-3,414,66594934-8,2025-04-22 15:30:00,3010000,0,0,0,0,0
3357,57378727-6,2033,58074747-6,2025-04-18 12:30:00,2506300,0,0,0,0,0
3358,94023614-4,870,46367453-0,2025-04-19 11:45:00,2727431,0,0,0,0,0
3359,94023614-4,574,99550289-1,2025-04-14 15:00:00,1600123,0,0,0,0,0
3360,22767738-4,3079,26699972-2,2025-04-11 15:15:00,3120345,1,4,0,829,0
3361,95208514-3,849,78785402-2,2025-04-11 15:15:00,2506300,0,0,0,0,0
3362,57378727-6,1818,37640277-4,2025-04-08 12:45:00,2820245,0,0,0,0,0
3363,73177104-4,987,98720208-3,2025-04-27 16:15:00,3010000,0,0,0,0,0
3364,86209409-0,2855,55643376-9,2025-04-10 12:15:00,3238968,0,0,0,0,0
3365,57378727-6,52,37035246-9,2025-05-01 13:45:00,3081058,1,2,0,830,415
3366,95208514-3,3184,56809478-6,2025-04-15 12:15:00,2132690,0,0,0,0,0
3367,94023614-4,2578,91096368-2,2025-04-09 15:15:00,2105020,1,3,0,831,0
