numero,id_hora,rut_paciente,fecha_hora,comentario
3120,1898,32090021-3,2025-04-25 08:30:00,Realizacion de cirugia otorrinolaringologica
3121,2971,56809478-6,2025-04-24 11:30:00,Realizacion de cirugia plastica
3122,814,50692374-0,2025-04-20 17:45:00,Realizacion de cirugia abdominal
3123,1326,95595189-5,2025-04-02 10:00:00,Realizacion de cirugia plastica
3124,710,61864673-3,2025-04-15 14:15:00,Realizacion de cirugia en torax
3125,1793,33424109-6,2025-05-01 14:45:00,Realizacion de cirugia plastica
3126,2465,28841318-9,2025-04-29 16:15:00,Realizacion de cirugia otorrinolaringologica
3127,1700,78662663-0,2025-04-25 11:00:00,Realizacion de cirugia plastica
3128,409,12457845-7,2025-04-28 15:15:00,Realizacion de cirugia plastica
3129,2945,31462078-5,2025-04-20 16:00:00,Realizacion de cirugia cardiovascular
3130,3010,33791677-0,2025-04-20 08:00:00,Realizacion de cirugia ortopedica
3131,1283,48863238-8,2025-04-14 08:30:00,Realizacion de cirugia cardiovascular
3132,1952,40388373-6,2025-04-14 08:15:00,Realizacion de cirugia renal
3133,1347,15869307-3,2025-04-27 08:45:00,Realizacion de cirugia en torax
3134,1733,36809677-6,2025-04-03 17:30:00,Realizacion de cirugia plastica
3135,3304,45623694-9,2025-04-02 17:30:00,Realizacion de cirugia otorrinolaringologica
3136,2897,47192537-4,2025-04-23 14:15:00,Realizacion de cirugia cardiovascular
3137,1072,51263568-1,2025-04-12 08:30:00,Realizacion de cirugia cardiovascular
3138,1404,31462078-5,2025-04-05 11:00:00,Realizacion de cirugia otorrinolaringologica
3139,234,77724461-4,2025-04-11 14:00:00,Realizacion de cirugia ortopedica
3140,924,36809677-6,2025-04-29 13:15:00,Realizacion de cirugia cardiovascular
3141,1199,48863238-8,2025-04-18 16:15:00,Realizacion de cirugia abdominal
3142,2272,50396459-7,2025-04-24 14:15:00,Realizacion de cirugia cardiovascular
3143,2757,48263743-9,2025-05-01 10:15:00,Realizacion de cirugia neurologica
3144,2691,49197992-8,2025-04-11 09:15:00,Realizacion de cirugia plastica
3145,3024,55223444-3,2025-04-26 15:30:00,Realizacion de cirugia abdominal
3146,2978,83733104-2,2025-04-11 15:45:00,Realizacion de cirugia ortopedica
3147,1485,90788070-1,2025-04-11 16:30:00,Realizacion de cirugia abdominal
3148,2183,65310865-3,2025-04-18 15:30:00,Realizacion de cirugia en torax
3149,1759,36809677-6,2025-04-04 15:30:00,Realizacion de cirugia en torax
3150,3087,70812597-6,2025-04-30 09:15:00,Realizacion de cirugia cardiovascular
3151,2933,45846060-8,2025-04-18 17:00:00,Realizacion de cirugia renal
3152,3014,30716561-0,2025-04-29 08:15:00,Realizacion de cirugia otorrinolaringologica
3153,3244,16226259-9,2025-04-24 12:00:00,Realizacion de cirugia plastica
3154,2237,57891601-9,2025-04-06 10:30:00,Realizacion de cirugia renal
3155,1277,29962868-0,2025-04-30 08:45:00,Realizacion de cirugia abdominal
3156,2912,78678453-4,2025-04-14 12:45:00,Realizacion de cirugia abdominal
3157,2106,23124705-7,2025-04-02 12:45:00,Realizacion de cirugia plastica
3158,3460,40521119-8,2025-04-14 16:45:00,Realizacion de cirugia renal
3159,1147,40484874-8,2025-04-27 08:15:00,Realizacion de cirugia en torax
3160,2446,65660643-5,2025-04-24 15:45:00,Realizacion de cirugia neurologica
3161,1094,40484874-8,2025-04-11 14:45:00,Realizacion de cirugia abdominal
3162,896,19805123-3,2025-05-01 10:15:00,Realizacion de cirugia en torax
3163,1888,91766615-6,2025-04-02 10:30:00,Realizacion de cirugia renal
3164,2685,89765444-6,2025-04-13 18:45:00,Realizacion de cirugia plastica
3165,1309,37926941-4,2025-04-22 11:00:00,Realizacion de cirugia ortopedica
3166,2740,60593511-0,2025-04-05 15:00:00,Realizacion de cirugia en torax
3167,752,97980836-2,2025-04-21 10:15:00,Realizacion de cirugia otorrinolaringologica
3168,3,58719444-0,2025-04-20 10:45:00,Realizacion de cirugia en torax
3169,305,24595395-3,2025-04-24 17:00:00,Realizacion de cirugia abdominal
3170,3538,61617949-1,2025-04-07 08:15:00,Realizacion de cirugia neurologica
3171,644,40521119-8,2025-04-26 16:00:00,Realizacion de cirugia cardiovascular
3172,2508,98275857-9,2025-04-20 18:15:00,Realizacion de cirugia abdominal
3173,3031,94761985-0,2025-04-05 08:15:00,Realizacion de cirugia en torax
3174,3605,78803927-1,2025-04-19 11:15:00,Realizacion de cirugia en torax
3175,3258,74803113-9,2025-04-11 09:00:00,Realizacion de cirugia cardiovascular
3176,84,68316971-1,2025-04-10 09:00:00,Revision de cicatriz postoperatoria
3177,1808,99921909-4,2025-04-22 18:45:00,Realizacion de cirugia otorrinolaringologica
3178,3076,49190437-8,2025-04-03 09:45:00,Realizacion de cirugia en torax
3179,1532,28592060-1,2025-04-06 11:00:00,Realizacion de cirugia otorrinolaringologica
3180,3534,46930558-3,2025-04-17 13:45:00,Realizacion de cirugia cardiovascular
3181,2352,56565081-1,2025-04-14 13:15:00,Realizacion de cirugia abdominal
3182,45,12120279-7,2025-04-06 10:00:00,Realizacion de cirugia renal
3183,3670,78662663-0,2025-04-11 14:15:00,Realizacion de cirugia ortopedica
3184,1315,93827792-4,2025-04-15 10:15:00,Realizacion de cirugia cardiovascular
3185,2064,37926941-4,2025-04-15 16:15:00,Realizacion de cirugia renal
3186,1237,41710986-9,2025-04-07 18:15:00,Realizacion de cirugia renal
3187,686,27470077-6,2025-04-30 13:30:00,Realizacion de cirugia otorrinolaringologica
3188,1068,63952204-2,2025-04-11 11:30:00,Problemas respiratorios
3189,1123,22769853-9,2025-05-01 14:00:00,Realizacion de cirugia ortopedica
3190,3651,65012894-9,2025-04-13 14:15:00,Realizacion de cirugia abdominal
3191,2448,61617949-1,2025-04-18 15:00:00,Realizacion de cirugia cardiovascular
3192,3134,49190437-8,2025-04-05 12:15:00,Realizacion de cirugia cardiovascular
3193,1273,38324156-4,2025-04-03 15:15:00,Realizacion de cirugia cardiovascular
3194,977,73899711-4,2025-04-06 11:45:00,Realizacion de cirugia ortopedica
3195,757,78662663-0,2025-04-18 17:15:00,Realizacion de cirugia ortopedica
3196,591,78785402-2,2025-04-05 09:00:00,Realizacion de cirugia cardiovascular
3197,3196,24595395-3,2025-04-18 08:15:00,Realizacion de cirugia plastica
3198,2818,44920115-1,2025-05-01 09:30:00,Realizacion de cirugia abdominal
3199,2720,11458745-0,2025-04-15 13:45:00,Realizacion de cirugia neurologica
3200,1723,49197992-8,2025-04-25 15:45:00,Realizacion de cirugia otorrinolaringologica
3201,32,44920115-1,2025-04-24 09:30:00,Dolor abdominal y nauseas
3202,3435,79159576-1,2025-04-05 17:30:00,Realizacion de cirugia cardiovascular
3203,2155,37640277-4,2025-04-04 14:30:00,Realizacion de cirugia ortopedica
3204,2855,55643376-9,2025-04-11 12:15:00,Realizacion de cirugia en torax
3205,2885,55643376-9,2025-04-28 13:30:00,Realizacion de cirugia en torax
3206,593,79159576-1,2025-04-24 10:30:00,Realizacion de cirugia en torax
3207,2439,70812597-6,2025-04-22 14:30:00,Realizacion de cirugia renal
3208,582,44480804-6,2025-04-15 18:00:00,Realizacion de cirugia abdominal
3209,821,29962868-0,2025-04-29 17:00:00,Realizacion de cirugia neurologica
3210,326,49873347-8,2025-04-03 09:15:00,Realizacion de cirugia en torax
3211,11,53375085-5,2025-04-06 08:45:00,Realizacion de cirugia en torax
3212,624,41710986-9,2025-05-01 11:00:00,Realizacion de cirugia abdominal
3213,860,55223444-3,2025-04-12 18:45:00,Realizacion de cirugia plastica
3214,132,48863238-8,2025-04-12 10:30:00,Realizacion de cirugia abdominal
3215,255,60775663-1,2025-04-15 14:45:00,Realizacion de cirugia abdominal
3216,1202,15347792-3,2025-04-06 15:15:00,Realizacion de cirugia ortopedica
3217,1920,77724461-4,2025-05-01 12:30:00,Problemas respiratorios
3218,1598,59765653-7,2025-04-23 18:45:00,Realizacion de cirugia en torax
3219,1539,67260949-6,2025-04-10 09:30:00,Realizacion de cirugia en torax
3220,178,40388373-6,2025-04-03 16:15:00,Realizacion de cirugia renal
3221,1641,67552699-5,2025-04-29 11:15:00,Realizacion de cirugia cardiovascular
3222,2844,99550289-1,2025-04-03 16:15:00,Realizacion de cirugia ortopedica
3223,2513,98041254-1,2025-04-04 12:15:00,Realizacion de cirugia abdominal
3224,1012,92670172-1,2025-04-18 14:45:00,Realizacion de cirugia ortopedica
3225,3638,78785402-2,2025-04-16 15:00:00,Realizacion de cirugia abdominal
3226,2349,45152877-6,2025-04-10 08:45:00,Realizacion de cirugia plastica
3227,2014,74803113-9,2025-04-13 14:45:00,Realizacion de cirugia renal
3228,2397,48411300-7,2025-04-25 12:30:00,Realizacion de cirugia neurologica
3229,1168,45955017-8,2025-04-23 15:00:00,Realizacion de cirugia en torax
3230,8,37035246-9,2025-04-14 11:30:00,Realizacion de cirugia renal
3231,2603,12457845-7,2025-04-27 12:45:00,Realizacion de cirugia neurologica
3232,167,49291952-0,2025-04-10 09:30:00,Realizacion de cirugia cardiovascular
3233,1511,55539940-3,2025-04-10 16:30:00,Realizacion de cirugia abdominal
3234,1422,68316971-1,2025-04-05 17:15:00,Realizacion de cirugia plastica
3235,1071,21398093-5,2025-04-18 12:30:00,Realizacion de cirugia en torax
3236,170,21774192-3,2025-04-15 13:15:00,Realizacion de cirugia en torax
3237,1763,50692374-0,2025-04-26 11:15:00,Realizacion de cirugia neurologica
3238,1993,36428633-7,2025-04-23 12:45:00,Realizacion de cirugia neurologica
3239,3477,50692374-0,2025-04-12 18:15:00,Realizacion de cirugia abdominal
3240,371,12031991-9,2025-04-15 13:45:00,Realizacion de cirugia cardiovascular
3241,2937,61864673-3,2025-04-27 12:45:00,Realizacion de cirugia ortopedica
3242,3547,55539940-3,2025-04-26 12:30:00,Realizacion de cirugia en torax
3243,982,78093216-6,2025-04-18 15:00:00,Realizacion de cirugia cardiovascular
3244,2949,21774192-3,2025-04-22 18:15:00,Realizacion de cirugia ortopedica
3245,2982,25422399-6,2025-04-05 17:00:00,Realizacion de cirugia otorrinolaringologica
3246,25,87751822-9,2025-04-18 14:30:00,Realizacion de cirugia ortopedica
3247,1611,55322795-0,2025-04-19 14:30:00,Realizacion de cirugia en torax
3248,2444,31950796-6,2025-04-11 16:15:00,Realizacion de cirugia abdominal
3249,2166,50066254-1,2025-04-06 16:15:00,Realizacion de cirugia en torax
3250,1655,64744316-9,2025-05-01 15:30:00,Realizacion de cirugia ortopedica
3251,3562,50396459-7,2025-04-02 09:15:00,Realizacion de cirugia ortopedica
3252,1110,22519178-2,2025-04-23 09:00:00,Realizacion de cirugia en torax
3253,2866,45955017-8,2025-04-20 18:45:00,Realizacion de cirugia renal
3254,1328,51263568-1,2025-04-05 10:45:00,Realizacion de cirugia otorrinolaringologica
3255,2196,55790193-3,2025-04-28 10:00:00,Consulta general
3256,2351,77121423-7,2025-04-25 18:45:00,Realizacion de cirugia abdominal
3257,105,45056798-6,2025-04-04 16:30:00,Realizacion de cirugia plastica
3258,1771,68040732-2,2025-04-06 14:45:00,Dolor abdominal y nauseas
3259,928,11458745-0,2025-04-05 09:15:00,Realizacion de cirugia neurologica
3260,2396,87997004-2,2025-04-25 16:45:00,Realizacion de cirugia en torax
3261,1010,11852079-8,2025-04-18 17:15:00,Realizacion de cirugia ortopedica
3262,2526,72795772-4,2025-04-26 09:30:00,Realizacion de cirugia plastica
3263,526,56809478-6,2025-04-29 12:15:00,Realizacion de cirugia ortopedica
3264,3242,70026603-3,2025-05-01 15:30:00,Realizacion de cirugia cardiovascular
3265,2671,78803927-1,2025-04-16 18:00:00,Realizacion de cirugia renal
3266,1939,82205587-1,2025-04-09 10:00:00,Realizacion de cirugia ortopedica
3267,962,92670172-1,2025-04-24 10:45:00,Realizacion de cirugia en torax
3268,3445,32340622-6,2025-04-10 13:15:00,Realizacion de cirugia cardiovascular
3269,261,40884415-9,2025-04-20 16:30:00,Realizacion de cirugia renal
3270,3320,32090021-3,2025-04-13 13:45:00,Realizacion de cirugia otorrinolaringologica
3271,711,90788070-1,2025-04-17 16:00:00,Realizacion de cirugia en torax
3272,826,75563674-2,2025-04-28 09:30:00,Realizacion de cirugia otorrinolaringologica
3273,1602,41515034-6,2025-04-28 17:15:00,Realizacion de cirugia ortopedica
3274,114,62614900-0,2025-04-17 18:15:00,Realizacion de cirugia plastica
3275,2739,68316971-1,2025-04-03 17:15:00,Realizacion de cirugia neurologica
3276,627,98418033-8,2025-04-25 11:15:00,Realizacion de cirugia plastica
3277,2749,70026603-3,2025-04-12 16:45:00,Realizacion de cirugia en torax
3278,2613,28841318-9,2025-04-17 18:15:00,Realizacion de cirugia plastica
3279,419,99921909-4,2025-05-01 14:15:00,Realizacion de cirugia plastica
3280,1242,62237414-5,2025-04-22 12:45:00,Realizacion de cirugia plastica
3281,334,99550289-1,2025-04-24 09:30:00,Dolor abdominal y nauseas
3282,1832,44920115-1,2025-04-26 16:30:00,Realizacion de cirugia neurologica
3283,3077,47192537-4,2025-04-23 16:15:00,Realizacion de cirugia abdominal
3284,3395,41416859-6,2025-04-04 12:45:00,Realizacion de cirugia ortopedica
3285,2375,99921909-4,2025-04-09 16:30:00,Realizacion de cirugia otorrinolaringologica
3286,1725,43024906-8,2025-04-30 09:00:00,Realizacion de cirugia abdominal
3287,3030,53375085-5,2025-04-07 11:45:00,Realizacion de cirugia cardiovascular
3288,1313,59644030-9,2025-04-27 08:30:00,Realizacion de cirugia neurologica
3289,220,32601187-2,2025-04-19 09:15:00,Realizacion de cirugia ortopedica
3290,2346,50672725-4,2025-04-08 11:45:00,Realizacion de cirugia ortopedica
3291,510,22769853-9,2025-04-19 18:15:00,Realizacion de cirugia cardiovascular
3292,2822,75563674-2,2025-04-25 17:45:00,Realizacion de cirugia abdominal
3293,81,57581646-4,2025-04-28 08:45:00,Realizacion de cirugia renal
3294,1425,78678453-4,2025-04-25 14:45:00,Realizacion de cirugia ortopedica
3295,30,62237414-5,2025-04-30 08:30:00,Realizacion de cirugia cardiovascular
3296,2938,55643376-9,2025-04-06 11:15:00,Realizacion de cirugia ortopedica
3297,1989,72424451-8,2025-04-22 18:15:00,Realizacion de cirugia ortopedica
3298,1380,21398093-5,2025-04-04 14:45:00,Realizacion de cirugia renal
3299,3174,97372190-1,2025-04-08 12:30:00,Realizacion de cirugia abdominal
3300,3571,19557494-0,2025-04-29 12:45:00,Realizacion de cirugia neurologica
3301,528,63958627-0,2025-04-04 10:00:00,Realizacion de cirugia renal
3302,2627,99550289-1,2025-04-30 17:45:00,Realizacion de cirugia abdominal
3303,1113,41416859-6,2025-04-22 08:15:00,Realizacion de cirugia abdominal
3304,2962,50672725-4,2025-04-19 12:00:00,Realizacion de cirugia renal
3305,1994,37640277-4,2025-04-13 13:00:00,Realizacion de cirugia abdominal
3306,169,27075358-5,2025-05-01 17:15:00,Realizacion de cirugia otorrinolaringologica
3307,2559,60775663-1,2025-04-09 16:15:00,Realizacion de cirugia renal
3308,841,33424109-6,2025-04-13 15:15:00,Realizacion de cirugia ortopedica
3309,2312,58501550-1,2025-04-04 08:45:00,Revision de cicatriz postoperatoria
3310,3404,32090021-3,2025-04-17 09:45:00,Realizacion de cirugia en torax
3311,128,23572980-4,2025-04-12 18:00:00,Realizacion de cirugia cardiovascular
3312,2249,33791677-0,2025-04-07 17:00:00,Realizacion de cirugia plastica
3313,218,63708168-9,2025-04-06 13:45:00,Realizacion de cirugia en torax
3314,2032,67384344-0,2025-04-21 08:45:00,Realizacion de cirugia renal
3315,317,20953102-0,2025-04-23 09:15:00,Realizacion de cirugia otorrinolaringologica
3316,1958,77724461-4,2025-04-24 09:30:00,Realizacion de cirugia cardiovascular
3317,2350,27470077-6,2025-04-30 17:15:00,Realizacion de cirugia neurologica
3318,145,16226259-9,2025-04-29 15:15:00,Problemas respiratorios
3319,3507,35405564-1,2025-04-05 15:00:00,Realizacion de cirugia neurologica
3320,1449,58501550-1,2025-04-16 16:30:00,Realizacion de cirugia renal
3321,2868,95838628-5,2025-04-11 09:30:00,Realizacion de cirugia ortopedica
3322,3597,68234030-5,2025-04-08 15:45:00,Problemas respiratorios
3323,179,68040732-2,2025-04-20 12:00:00,Realizacion de cirugia renal
3324,2185,27075358-5,2025-04-16 16:15:00,Realizacion de cirugia plastica
3325,1756,45955017-8,2025-04-16 10:45:00,Realizacion de cirugia cardiovascular
3326,1180,12429516-4,2025-04-26 11:15:00,Realizacion de cirugia en torax
3327,1177,84638972-5,2025-04-22 09:00:00,Realizacion de cirugia otorrinolaringologica
3328,1716,11592484-9,2025-04-20 10:00:00,Realizacion de cirugia otorrinolaringologica
3329,3522,75833080-6,2025-04-15 12:45:00,Realizacion de cirugia abdominal
3330,744,37640277-4,2025-04-22 09:45:00,Realizacion de cirugia ortopedica
3331,818,33791677-0,2025-04-26 09:45:00,Realizacion de cirugia otorrinolaringologica
3332,2445,80061523-7,2025-04-20 15:15:00,Realizacion de cirugia cardiovascular
3333,3158,98720208-3,2025-04-21 10:45:00,Realizacion de cirugia renal
3334,3312,24595395-3,2025-04-25 18:45:00,Realizacion de cirugia neurologica
3335,2966,66264861-2,2025-04-17 17:15:00,Realizacion de cirugia renal
3336,112,79018541-2,2025-04-03 10:30:00,Realizacion de cirugia renal
3337,1507,22519178-2,2025-04-30 15:45:00,Realizacion de cirugia plastica
3338,2233,63958627-0,2025-04-08 13:45:00,Realizacion de cirugia en torax
3339,1443,56640243-9,2025-04-15 17:00:00,Realizacion de cirugia neurologica
3340,3575,91766615-6,2025-04-24 18:15:00,Realizacion de cirugia renal
3341,754,12120279-7,2025-04-27 16:45:00,Realizacion de cirugia abdominal
3342,2595,45846060-8,2025-04-04 15:15:00,Realizacion de cirugia otorrinolaringologica
3343,2082,98275857-9,2025-04-14 13:00:00,Realizacion de cirugia plastica
3344,375,86332222-2,2025-05-01 08:45:00,Realizacion de cirugia en torax
3345,2581,58719444-0,2025-04-28 18:15:00,Realizacion de cirugia abdominal
3346,2060,37640277-4,2025-04-03 18:15:00,Realizacion de cirugia neurologica
3347,385,78310737-4,2025-04-30 17:30:00,Realizacion de cirugia renal
3348,2283,97980836-2,2025-04-29 14:15:00,Realizacion de cirugia plastica
3349,3045,66594934-8,2025-04-19 16:00:00,Realizacion de cirugia abdominal
3350,2303,51992140-2,2025-04-27 08:45:00,Realizacion de cirugia plastica
3351,942,12429516-4,2025-04-27 13:30:00,Realizacion de cirugia plastica
3352,1028,56565081-1,2025-04-25 10:30:00,Realizacion de cirugia en torax
3353,771,41515034-6,2025-04-06 18:30:00,Realizacion de cirugia renal
3354,1964,97980836-2,2025-04-08 15:15:00,Realizacion de cirugia abdominal
3355,97,81778485-8,2025-04-22 15:30:00,Realizacion de cirugia otorrinolaringologica
3356,2308,57581646-4,2025-04-27 14:30:00,Realizacion de cirugia en torax
3357,646,61864673-3,2025-04-13 18:15:00,Realizacion de cirugia plastica
3358,2851,89765444-6,2025-04-30 09:30:00,Realizacion de cirugia ortopedica
3359,641,65999494-0,2025-04-29 09:30:00,Realizacion de cirugia en torax
3360,3587,55790193-3,2025-04-13 10:15:00,Realizacion de cirugia abdominal
3361,900,84638972-5,2025-04-14 10:15:00,Realizacion de cirugia ortopedica
3362,983,90942860-9,2025-04-17 18:30:00,Realizacion de cirugia renal
3363,2500,46930558-3,2025-04-18 15:15:00,Realizacion de cirugia en torax
3364,705,45475720-7,2025-04-23 17:30:00,Realizacion de cirugia abdominal
